Ray Number,Pos X,Pos Y,Pos Z,Cos X,Cos Y,Cos Z,Element,Event
28,4.24831787468,-2.2506896473e-17,60.3675655134,-0.000472389998554,0.826210377471,-0.563361508276,127,ABSORB
29,-10.0600117927,-8255.30423267,5643.59949931,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
29,-14.7934135838,23.4182053581,-1.34721941603,0.137441359187,0.0640089572469,0.988439540982,99,REFLECT
29,-14.7934135838,23.4182053581,-1.34721941603,0.137441359187,0.0640089572469,0.988439540982,-5,EXIT
30,2.54748094191,-8233.64269833,5675.3571337,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
30,-2.160146278,-7.03301830525e-17,61.1485790532,-0.000472389998554,0.826210377471,-0.563361508276,127,ABSORB
31,29.1060593452,-8255.90594196,5642.6842076,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
31,24.3753152856,18.1681222273,0.907038630311,-0.371446750262,0.16093962757,0.914399118546,52,REFLECT
31,24.3753152856,18.1681222273,0.907038630311,-0.371446750262,0.16093962757,0.914399118546,-5,EXIT
32,31.9510029287,-8258.79414654,5638.44606126,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
32,27.2222002081,11.8845146683,-1.01591125186,-0.3864022978,0.253060397818,0.886935002867,76,REFLECT
32,27.2222002081,11.8845146683,-1.01591125186,-0.3864022978,0.253060397818,0.886935002867,-5,EXIT
33,20.5623491735,-8254.46183967,5644.80925208,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
33,15.8286464191,24.7869834585,-0.496388676065,-0.259818447432,0.0525140813984,0.964228523551,45,REFLECT
33,15.8286464191,24.7869834585,-0.496388676065,-0.259818447432,0.0525140813984,0.964228523551,-5,EXIT
34,5.39434840002,-8234.96645876,5673.41335617,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
34,0.685964313319,1.03961521009e-16,58.3021795169,-0.000472389998554,0.826210377471,-0.563361508276,127,ABSORB
35,2.05023718304,-8251.93466066,5648.53106556,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
35,-2.6857003794,31.2228429271,0.560243902568,-0.0259658589315,-0.0493067363693,0.998446102661,7,REFLECT
35,-2.6857003794,31.2228429271,0.560243902568,-0.0259658589315,-0.0493067363693,0.998446102661,-5,EXIT
36,21.9885700542,-8252.85728157,5647.16125661,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
36,17.2542532461,27.4655217942,1.12330948097,-0.276320427064,0.0148055968204,0.960951515889,30,REFLECT
36,17.2542532461,27.4655217942,1.12330948097,-0.276320427064,0.0148055968204,0.960951515889,-5,EXIT
37,6.8205692807,-8233.36190066,5675.76536071,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
37,2.11310260828,-1.0705074477e-16,61.7482713358,-0.000472389998554,0.826210377471,-0.563361508276,127,ABSORB
38,-23.5940151433,-8258.27266515,5639.25742702,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
38,-28.3230593693,12.8283890344,-0.492559236981,0.295697278686,0.225041987359,0.928396048733,117,REFLECT
38,-28.3230593693,12.8283890344,-0.492559236981,0.295697278686,0.225041987359,0.928396048733,-5,EXIT
39,16.2889155239,-8255.023435,5643.98921528,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
39,11.5551364175,24.3589276725,-1.40748102341,-0.21314933319,0.0540276545796,0.975524666168,47,REFLECT
39,11.5551364175,24.3589276725,-1.40748102341,-0.21314933319,0.0540276545796,0.975524666168,-5,EXIT
40,27.6802331055,-8257.18958844,5640.80284283,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
40,22.9499958005,15.9981615231,-0.369982101297,-0.349856898565,0.196004489609,0.916068987893,67,REFLECT
40,22.9499958005,15.9981615231,-0.369982101297,-0.349856898565,0.196004489609,0.916068987893,-5,EXIT
41,0.945991588302,-8233.00087509,5676.29975676,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
41,-3.7612686659,-1.54846608589e-16,62.5288370279,-0.000472389998554,0.826210377471,-0.563361508276,127,ABSORB
42,-6.67663428037,-8254.66240943,5644.53794246,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
42,-11.4104763118,24.8300092796,-0.933796880162,0.102804236466,0.0434734333969,0.993751150718,101,REFLECT
42,-11.4104763118,24.8300092796,-0.933796880162,0.102804236466,0.0434734333969,0.993751150718,-5,EXIT
43,3.79093517183,-8235.88907967,5672.06161041,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
43,-0.917976428079,2.25253353784e-16,56.3213335643,-0.000472389998554,0.826210377471,-0.563361508276,127,ABSORB
44,1.87062765979,-8253.21830714,5646.64865581,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
44,-2.86476574346,28.9874617034,-0.673214036807,-0.0214398307841,-0.0218547766523,0.999531241329,17,REFLECT
44,-2.86476574346,28.9874617034,-0.673214036807,-0.0214398307841,-0.0218547766523,0.999531241329,-5,EXIT
45,-9.52276178672,-8252.73693971,5647.36416953,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
45,-14.2573592774,28.0767775719,0.991486826415,0.138855751075,-0.00438852328174,0.990302893693,80,REFLECT
45,-14.2573592774,28.0767775719,0.991486826415,0.138855751075,-0.00438852328174,0.990302893693,-5,EXIT
46,-10.949673289,-8254.90309315,5644.18854542,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
46,-15.6832275428,24.086002153,-0.939996780306,0.152198481753,0.0565175753461,0.986732682052,98,REFLECT
46,-15.6832275428,24.086002153,-0.939996780306,0.152198481753,0.0565175753461,0.986732682052,-5,EXIT
47,8.06560207437,-8234.32463552,5674.35239645,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
47,3.35758495339,1.96644775546e-17,59.6788547103,-0.000472389998554,0.826210377471,-0.563361508276,127,ABSORB
48,3.29724318141,-8251.29283742,5649.4713001,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
48,-1.43894422268,32.3016393569,1.20252300274,-0.0437628909375,-0.0674701522087,0.996761048566,3,REFLECT
48,-1.43894422268,32.3016393569,1.20252300274,-0.0437628909375,-0.0674701522087,0.996761048566,-5,EXIT
49,-25.1939259332,-8256.34719543,5642.08260911,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
49,-29.9238527049,16.2974318207,1.28011894785,0.315674826197,0.179948155273,0.931648037361,102,REFLECT
49,-29.9238527049,16.2974318207,1.28011894785,0.315674826197,0.179948155273,0.931648037361,-5,EXIT
50,19.6738716,-8253.09796528,5646.81021746,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
50,14.9394823382,27.3515596111,0.685863730995,-0.251386705239,0.0146907608578,0.967775235256,34,REFLECT
50,14.9394823382,27.3515596111,0.685863730995,-0.251386705239,0.0146907608578,0.967775235256,-5,EXIT
51,-8.81182187154,-8253.69967457,5645.95165312,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
51,-13.5460018085,26.3837409776,0.0769354649688,0.127889657968,0.0209833426497,0.991566404592,90,REFLECT
51,-13.5460018085,26.3837409776,0.0769354649688,0.127889657968,0.0209833426497,0.991566404592,-5,EXIT
52,1.65574758066,-8234.92634481,5673.47532108,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
52,-3.05261357068,9.84924268588e-17,58.3914966025,-0.000472389998554,0.826210377471,-0.563361508276,127,ABSORB
53,-18.785995314,-8257.30993029,5640.66531567,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
53,-23.5160171383,15.5009439236,-0.250531995045,0.250183293125,0.182966964585,0.950753075047,116,REFLECT
53,-23.5160171383,15.5009439236,-0.250531995045,0.250183293125,0.182966964585,0.950753075047,-5,EXIT
54,32.4882529347,-8256.22685358,5642.21073147,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
54,27.7581388116,16.745451323,1.1848103565,-0.398761234299,0.188257094905,0.897523673358,54,REFLECT
54,27.7581388116,16.745451323,1.1848103565,-0.398761234299,0.188257094905,0.897523673358,-5,EXIT
55,-13.0836769574,-8252.97762343,5647.01417536,-0.000472389998554,0.826210377471,-0.563361508276,-5,CREATE
55,-17.8180132885,27.3793256565,0.952945563993,0.175529440131,0.00708367651169,0.984448697076,77,REFLECT
55,-17.8180132885,27.3793256565,0.952945563993,0.175529440131,0.00708367651169,0.984448697076,-5,EXIT
